xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,CUM_MEAN(height),CUM_MEAN(onpix ),CUM_MEAN(width ),CUM_MEAN(x2bar),CUM_MEAN(x2ybar),CUM_MEAN(xbar ),CUM_MEAN(xbox ),CUM_MEAN(xedge ),CUM_MEAN(xedgey),CUM_MEAN(xy2bar),CUM_MEAN(xybar ),CUM_MEAN(y2bar ),CUM_MEAN(ybar ),CUM_MEAN(ybox ),CUM_MEAN(yedge ),CUM_MEAN(yedgex),CUM_SUM(height),height * x2bar,height * x2ybar,height * xbar ,height * xedge ,height * xedgey,height * xy2bar,height * xybar ,height * y2bar ,height * ybar ,height * yedge ,height * yedgex,onpix  * x2bar,onpix  * x2ybar,onpix  * xedge ,onpix  * xybar ,onpix  * y2bar ,onpix  * yedge ,onpix  * yedgex,width  * x2bar,width  * x2ybar,width  * xbar ,width  * xedgey,width  * xy2bar,width  * xybar ,width  * y2bar ,width  * ybar ,width  * yedgex,x2bar * x2ybar,x2bar * xbar ,x2bar * xedge ,x2bar * xy2bar,x2bar * xybar ,x2bar * y2bar ,x2bar * ybar ,x2bar * yedge ,x2ybar * xbar ,x2ybar * xedge ,x2ybar * xy2bar,x2ybar * xybar ,x2ybar * y2bar ,x2ybar * ybar ,x2ybar * ybox ,x2ybar * yedgex,xbar  * xbox ,xbar  * xedgey,xbar  * xy2bar,xbar  * xybar ,xbar  * y2bar ,xbar  * ybar ,xbar  * ybox ,xbar  * yedgex,xbox  * xy2bar,xbox  * xybar ,xbox  * ybar ,xbox  * yedgex,xedge  * y2bar ,xedge  * yedge ,xedgey * xy2bar,xedgey * xybar ,xedgey * yedgex,xy2bar * xybar ,xy2bar * y2bar ,xy2bar * ybar ,xy2bar * ybox ,xy2bar * yedgex,xybar  * y2bar ,xybar  * ybar ,xybar  * ybox ,xybar  * yedgex,y2bar  * ybar ,y2bar  * yedge ,y2bar  * yedgex,ybar  * ybox ,ybar  * yedgex,ybox  * yedgex
5,7,7,6,6,5,7,4,4,7,6,11,4,9,7,9,5.353336921420882,3.5006279153211337,5.119752421959096,4.640025116612845,6.485916756368855,6.880696088984571,4.019016864011482,3.0473627556512377,8.34194474345174,7.926892716182275,8.289468963042697,5.179763186221744,7.512199497667743,7.014711158952278,3.683979189092214,7.782651596698959,59679.0,24.0,36.0,30.0,24.0,54.0,66.0,42.0,24.0,42.0,42.0,54.0,24.0,36.0,24.0,42.0,24.0,42.0,54.0,28.0,42.0,35.0,63.0,77.0,49.0,28.0,49.0,63.0,24.0,20.0,16.0,44.0,28.0,16.0,28.0,28.0,30.0,24.0,66.0,42.0,24.0,42.0,42.0,54.0,25.0,45.0,55.0,35.0,20.0,35.0,35.0,45.0,55.0,35.0,35.0,45.0,16.0,28.0,99.0,63.0,81.0,77.0,44.0,77.0,77.0,99.0,28.0,49.0,49.0,63.0,28.0,28.0,36.0,49.0,63.0,63.0
2,6,3,4,1,7,9,4,2,7,13,8,3,10,0,8,5.353215535025563,3.500403623643376,5.119562292582295,4.63996771010853,6.486501031482645,6.880706789846623,4.018835770024217,3.047358507489461,8.342093461296978,7.926899273477442,8.289353305229168,5.1794779800879,7.512332944658714,7.014620145304511,3.68364875773612,7.78267109157772,59683.0,16.0,52.0,28.0,12.0,40.0,32.0,28.0,8.0,36.0,0.0,32.0,4.0,13.0,3.0,7.0,2.0,0.0,8.0,12.0,39.0,21.0,30.0,24.0,21.0,6.0,27.0,24.0,52.0,28.0,12.0,32.0,28.0,8.0,36.0,0.0,91.0,39.0,104.0,91.0,26.0,117.0,78.0,104.0,14.0,70.0,56.0,49.0,14.0,63.0,42.0,56.0,16.0,14.0,18.0,16.0,6.0,0.0,80.0,70.0,80.0,56.0,16.0,72.0,48.0,64.0,14.0,63.0,42.0,56.0,18.0,0.0,16.0,54.0,72.0,48.0
6,11,6,8,3,3,10,3,6,12,12,7,1,11,2,6,5.353452914798206,3.5003587443946187,5.119641255605381,4.639820627802691,6.486995515695067,6.880358744394619,4.019013452914798,3.0471748878923766,8.342331838565022,7.926816143497758,8.289686098654709,5.179551569506726,7.512556053811659,7.014977578475336,3.6834977578475336,7.7825112107623315,59691.0,24.0,96.0,24.0,8.0,88.0,56.0,96.0,48.0,80.0,16.0,48.0,9.0,36.0,3.0,36.0,18.0,6.0,18.0,18.0,72.0,18.0,66.0,42.0,72.0,36.0,60.0,36.0,36.0,9.0,3.0,21.0,36.0,18.0,30.0,6.0,36.0,12.0,84.0,144.0,72.0,120.0,132.0,72.0,18.0,33.0,21.0,36.0,18.0,30.0,33.0,18.0,42.0,72.0,60.0,36.0,6.0,2.0,77.0,132.0,66.0,84.0,42.0,70.0,77.0,42.0,72.0,120.0,132.0,72.0,60.0,12.0,36.0,110.0,60.0,66.0
2,3,3,1,1,7,9,5,5,8,7,6,5,9,1,6,5.353062505604878,3.5001345170836697,5.119451170298628,4.639852927988521,6.487041520939826,6.880369473589813,4.018832391713747,3.0473500134517084,8.342390816967088,7.926643350372164,8.289660120168595,5.1795354676710605,7.5126894448928345,7.0146175230921,3.6832571069859203,7.782351358622545,59692.0,5.0,7.0,7.0,5.0,9.0,6.0,8.0,5.0,9.0,1.0,6.0,5.0,7.0,5.0,8.0,5.0,1.0,6.0,15.0,21.0,21.0,27.0,18.0,24.0,15.0,27.0,18.0,35.0,35.0,25.0,30.0,40.0,25.0,45.0,5.0,49.0,35.0,42.0,56.0,35.0,63.0,21.0,42.0,14.0,63.0,42.0,56.0,35.0,63.0,21.0,42.0,12.0,16.0,18.0,12.0,25.0,5.0,54.0,72.0,54.0,48.0,30.0,54.0,18.0,36.0,40.0,72.0,24.0,48.0,45.0,5.0,30.0,27.0,54.0,18.0
2,5,4,3,3,9,6,4,6,10,4,6,2,8,3,8,5.352851506456241,3.500089670014347,5.119350789096126,4.639795552367288,6.486818507890962,6.880559540889527,4.018651362984218,3.0472560975609757,8.342360114777618,7.926470588235294,8.289813486370157,5.179609038737446,7.5125538020086085,7.0144368723099,3.683195839311334,7.78237087517934,59695.0,12.0,12.0,27.0,6.0,24.0,18.0,30.0,18.0,18.0,9.0,24.0,12.0,12.0,6.0,30.0,18.0,9.0,24.0,16.0,16.0,36.0,32.0,24.0,40.0,24.0,24.0,32.0,16.0,36.0,8.0,24.0,40.0,24.0,24.0,12.0,36.0,8.0,24.0,40.0,24.0,24.0,20.0,32.0,18.0,72.0,54.0,90.0,54.0,54.0,45.0,72.0,12.0,20.0,12.0,16.0,12.0,6.0,48.0,80.0,64.0,60.0,36.0,36.0,30.0,48.0,60.0,60.0,50.0,80.0,36.0,18.0,48.0,30.0,48.0,40.0
5,9,7,7,4,8,7,2,10,12,5,9,1,8,6,9,5.352999193042231,3.5001344929615352,5.119519411817448,4.639558863086165,6.4866851968080335,6.880659912131265,4.018739352640545,3.0470725365372546,8.342329418093787,7.926566843001883,8.290146149018202,5.180041244508204,7.512507845422756,7.0146149018201385,3.6834035685465794,7.782480050210705,59702.0,14.0,35.0,56.0,7.0,56.0,63.0,84.0,70.0,49.0,42.0,63.0,8.0,20.0,4.0,48.0,40.0,24.0,36.0,14.0,35.0,56.0,56.0,63.0,84.0,70.0,49.0,63.0,10.0,16.0,2.0,18.0,24.0,20.0,14.0,12.0,40.0,5.0,45.0,60.0,50.0,35.0,45.0,45.0,40.0,64.0,72.0,96.0,80.0,56.0,72.0,72.0,45.0,60.0,35.0,45.0,10.0,6.0,72.0,96.0,72.0,108.0,90.0,63.0,81.0,81.0,120.0,84.0,108.0,108.0,70.0,60.0,90.0,63.0,63.0,81.0
2,5,4,4,2,7,10,1,7,7,11,8,1,11,2,8,5.35287789133943,3.5,5.119419042495966,4.639232562309485,6.4870898332436795,6.880670611439842,4.018558364712211,3.04688900842747,8.342567688721536,7.926573426573427,8.290030482338175,5.180204410973642,7.512730858884705,7.014434283665053,3.6832526447911063,7.782499551730321,59706.0,4.0,44.0,28.0,4.0,44.0,32.0,28.0,28.0,40.0,8.0,32.0,2.0,22.0,2.0,14.0,14.0,4.0,16.0,4.0,44.0,28.0,44.0,32.0,28.0,28.0,40.0,32.0,11.0,7.0,1.0,8.0,7.0,7.0,10.0,2.0,77.0,11.0,88.0,77.0,77.0,110.0,55.0,88.0,14.0,77.0,56.0,49.0,49.0,70.0,35.0,56.0,16.0,14.0,20.0,16.0,7.0,2.0,88.0,77.0,88.0,56.0,56.0,80.0,40.0,64.0,49.0,70.0,35.0,56.0,70.0,14.0,56.0,50.0,80.0,40.0
2,6,3,4,2,8,7,8,5,7,7,9,3,8,3,8,5.352756611385029,3.4998655311519498,5.119229045271179,4.6395338413267595,6.487135813536531,6.880770954728821,4.018377409233527,3.0468848050201705,8.342536978933214,7.92666965486329,8.289914836396235,5.18018825638727,7.512684894666069,7.014343343792022,3.6831913939937246,7.782519049753474,59710.0,32.0,28.0,32.0,12.0,32.0,36.0,28.0,20.0,28.0,12.0,32.0,16.0,14.0,6.0,14.0,10.0,6.0,16.0,24.0,21.0,24.0,24.0,27.0,21.0,15.0,21.0,24.0,56.0,64.0,24.0,72.0,56.0,40.0,56.0,24.0,56.0,21.0,63.0,49.0,35.0,49.0,42.0,56.0,16.0,64.0,72.0,56.0,40.0,56.0,48.0,64.0,18.0,14.0,14.0,16.0,15.0,9.0,72.0,56.0,64.0,63.0,45.0,63.0,54.0,72.0,35.0,49.0,42.0,56.0,35.0,15.0,40.0,42.0,56.0,48.0
2,1,3,2,1,6,7,6,10,7,6,14,0,8,4,9,5.352456077447114,3.4996414485478664,5.119039082108283,4.639655790605952,6.487092147723199,6.880692004302618,4.0181964861957695,3.0466116887773396,8.342506274650413,7.927214055216924,8.289799211186805,5.180620294012191,7.512638938687702,7.013804230907136,3.6832197920401577,7.782628182144138,59712.0,12.0,12.0,12.0,0.0,16.0,28.0,14.0,20.0,14.0,8.0,18.0,6.0,6.0,0.0,7.0,10.0,4.0,9.0,18.0,18.0,18.0,24.0,42.0,21.0,30.0,21.0,27.0,36.0,36.0,0.0,84.0,42.0,60.0,42.0,24.0,36.0,0.0,84.0,42.0,60.0,42.0,6.0,54.0,12.0,48.0,84.0,42.0,60.0,42.0,6.0,54.0,28.0,14.0,14.0,18.0,0.0,0.0,112.0,56.0,72.0,98.0,140.0,98.0,14.0,126.0,70.0,49.0,7.0,63.0,70.0,40.0,90.0,7.0,63.0,9.0
2,4,4,2,2,9,7,3,5,10,4,7,3,8,2,9,5.352155597382809,3.499507035941561,5.118938782826925,4.639508828538138,6.486869230079771,6.880881957515461,4.018015595590213,3.046607510979654,8.34247557587165,7.927130949179887,8.289952496190732,5.180604105046159,7.512592990947387,7.013534104149861,3.6830689253383526,7.782737294971767,59714.0,6.0,8.0,18.0,6.0,16.0,14.0,20.0,10.0,14.0,4.0,18.0,6.0,8.0,6.0,20.0,10.0,4.0,18.0,12.0,16.0,36.0,32.0,28.0,40.0,20.0,28.0,36.0,12.0,27.0,9.0,21.0,30.0,15.0,21.0,6.0,36.0,12.0,28.0,40.0,20.0,28.0,16.0,36.0,18.0,72.0,63.0,90.0,45.0,63.0,36.0,81.0,14.0,20.0,14.0,18.0,15.0,6.0,56.0,80.0,72.0,70.0,35.0,49.0,28.0,63.0,50.0,70.0,40.0,90.0,35.0,10.0,45.0,28.0,63.0,36.0
6,7,4,10,4,8,6,4,4,11,6,7,2,10,9,8,5.352572145545797,3.499551891019896,5.1188385015235705,4.639451514608353,6.486825595984944,6.880982254884388,4.0181932245922205,3.046513712134791,8.34262412618749,7.927047858039075,8.290195375515326,5.180498297185876,7.51245742964689,7.01353289119914,3.6835454382505826,7.782756766445599,59724.0,40.0,60.0,80.0,20.0,100.0,70.0,110.0,40.0,60.0,90.0,80.0,16.0,24.0,8.0,44.0,16.0,36.0,32.0,16.0,24.0,32.0,40.0,28.0,44.0,16.0,24.0,32.0,24.0,32.0,8.0,28.0,44.0,16.0,24.0,36.0,48.0,12.0,42.0,66.0,24.0,36.0,42.0,48.0,48.0,80.0,56.0,88.0,32.0,48.0,56.0,64.0,42.0,66.0,36.0,48.0,8.0,18.0,70.0,110.0,80.0,77.0,28.0,42.0,49.0,56.0,44.0,66.0,77.0,88.0,24.0,36.0,32.0,42.0,48.0,56.0
4,2,4,4,3,8,7,7,5,7,6,8,2,9,9,8,5.352450936463841,3.4995071242942917,5.118738238193386,4.639663052244825,6.486781969710547,6.881082534277265,4.018191594228874,3.0464199301012638,8.342683036114348,7.927054395555158,8.29007975625056,5.180482122053948,7.512411506407384,7.013083609642441,3.6840218657585804,7.782776234429608,59728.0,28.0,24.0,32.0,8.0,36.0,32.0,28.0,20.0,28.0,36.0,32.0,21.0,18.0,6.0,21.0,15.0,27.0,24.0,28.0,24.0,32.0,36.0,32.0,28.0,20.0,28.0,32.0,42.0,56.0,14.0,56.0,49.0,35.0,49.0,63.0,48.0,12.0,48.0,42.0,30.0,42.0,12.0,48.0,32.0,72.0,64.0,56.0,40.0,56.0,16.0,64.0,32.0,28.0,28.0,32.0,10.0,18.0,72.0,63.0,72.0,56.0,40.0,56.0,16.0,64.0,35.0,49.0,14.0,56.0,35.0,45.0,40.0,14.0,56.0,16.0
3,5,4,4,2,6,12,2,7,8,11,7,1,11,1,7,5.3523297491039425,3.4993727598566307,5.118637992831541,4.639426523297491,6.487186379928316,6.881003584229391,4.018100358422939,3.046236559139785,8.342921146953405,7.926971326164875,8.290053763440861,5.180645161290323,7.512813620071684,7.012903225806451,3.6837813620071684,7.782706093189964,59732.0,8.0,44.0,24.0,4.0,44.0,28.0,32.0,28.0,48.0,4.0,28.0,4.0,22.0,2.0,16.0,14.0,2.0,14.0,8.0,44.0,24.0,44.0,28.0,32.0,28.0,48.0,28.0,22.0,12.0,2.0,14.0,16.0,14.0,24.0,2.0,66.0,11.0,77.0,88.0,77.0,132.0,55.0,77.0,18.0,66.0,42.0,48.0,42.0,72.0,30.0,42.0,21.0,24.0,36.0,21.0,7.0,1.0,77.0,88.0,77.0,56.0,49.0,84.0,35.0,49.0,56.0,96.0,40.0,56.0,84.0,7.0,49.0,60.0,84.0,35.0
2,3,4,2,2,7,7,3,5,10,6,8,3,8,2,7,5.352029388047666,3.4992384194964608,5.118537765433205,4.639279634441358,6.487142729146134,6.881014246035302,4.017919541259744,3.046232416450139,8.342890422005196,7.926977869366544,8.29020697070155,5.180628975898217,7.512767673147567,7.012543678881821,3.683630499059224,7.782635964519308,59734.0,6.0,12.0,14.0,6.0,16.0,16.0,20.0,10.0,14.0,4.0,14.0,6.0,12.0,6.0,20.0,10.0,4.0,14.0,12.0,24.0,28.0,32.0,32.0,40.0,20.0,28.0,28.0,18.0,21.0,9.0,24.0,30.0,15.0,21.0,6.0,42.0,18.0,48.0,60.0,30.0,42.0,18.0,42.0,14.0,56.0,56.0,70.0,35.0,49.0,21.0,49.0,16.0,20.0,14.0,14.0,15.0,6.0,64.0,80.0,56.0,80.0,40.0,56.0,24.0,56.0,50.0,70.0,30.0,70.0,35.0,10.0,35.0,21.0,49.0,21.0
3,2,5,3,2,7,12,2,3,6,11,9,3,11,1,7,5.35181867048916,3.4991041032073107,5.118527145672818,4.639043182225407,6.487547034581616,6.881024905930837,4.017828346174521,3.046228274502777,8.343128471600071,7.927074001075076,8.290001791793586,5.1804336140476615,7.513169682852535,7.012094606701308,3.683390073463537,7.782565848414262,59737.0,6.0,33.0,21.0,9.0,33.0,27.0,18.0,9.0,36.0,3.0,21.0,4.0,22.0,6.0,12.0,6.0,2.0,14.0,10.0,55.0,35.0,55.0,45.0,30.0,15.0,60.0,35.0,22.0,14.0,6.0,18.0,12.0,6.0,24.0,2.0,77.0,33.0,99.0,66.0,33.0,132.0,22.0,77.0,21.0,77.0,63.0,42.0,21.0,84.0,14.0,49.0,27.0,18.0,36.0,21.0,9.0,3.0,99.0,66.0,77.0,54.0,27.0,108.0,18.0,63.0,18.0,72.0,12.0,42.0,36.0,3.0,21.0,24.0,84.0,14.0
2,6,4,4,2,8,4,2,1,7,2,8,2,6,2,8,5.351697572337185,3.4989698109827105,5.118426946161426,4.638806772373018,6.4871450326973035,6.881125145570187,4.017647585774434,3.0461345516438234,8.342918570276808,7.927080533906656,8.28988623129983,5.180059123891427,7.5128549673026965,7.012003941592762,3.683239272596972,7.782585326525128,59741.0,8.0,8.0,32.0,8.0,24.0,32.0,28.0,4.0,16.0,8.0,32.0,4.0,4.0,4.0,14.0,2.0,4.0,16.0,8.0,8.0,32.0,24.0,32.0,28.0,4.0,16.0,32.0,4.0,16.0,4.0,16.0,14.0,2.0,8.0,4.0,16.0,4.0,16.0,14.0,2.0,8.0,12.0,16.0,16.0,48.0,64.0,56.0,8.0,32.0,48.0,64.0,16.0,14.0,8.0,16.0,2.0,4.0,48.0,42.0,48.0,56.0,8.0,32.0,48.0,64.0,7.0,28.0,42.0,56.0,4.0,2.0,8.0,24.0,32.0,48.0
1,3,2,2,0,9,6,2,5,14,6,10,0,7,0,7,5.351397348620566,3.498656395557148,5.118147617341455,4.638570404872805,6.487101397348621,6.8813149408814045,4.017377284127553,3.0458616983160156,8.342798280186313,7.927266212826944,8.290397706915083,5.180042995342172,7.512719455392332,7.011644571838051,3.6829093514869222,7.782515227517019,59743.0,4.0,12.0,18.0,0.0,14.0,20.0,28.0,10.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,18.0,14.0,20.0,28.0,10.0,12.0,14.0,12.0,18.0,0.0,20.0,28.0,10.0,12.0,0.0,54.0,0.0,60.0,84.0,30.0,36.0,18.0,42.0,9.0,63.0,90.0,126.0,45.0,54.0,27.0,63.0,10.0,14.0,6.0,7.0,0.0,0.0,70.0,98.0,49.0,140.0,50.0,60.0,30.0,70.0,70.0,84.0,42.0,98.0,30.0,0.0,35.0,18.0,42.0,21.0
5,10,5,5,3,7,8,3,4,10,6,7,4,8,7,6,5.351365875503807,3.4986117330944917,5.118137035378415,4.638423645320197,6.48705776981639,6.881325570980743,4.017465293327362,3.0459471562919838,8.342767577250337,7.92718316166592,8.290550828481862,5.179937304075235,7.512763098969995,7.011912225705329,3.68320644872369,7.7823555754590235,59748.0,15.0,30.0,35.0,20.0,40.0,35.0,50.0,20.0,40.0,35.0,30.0,9.0,18.0,12.0,30.0,12.0,21.0,18.0,15.0,30.0,35.0,40.0,35.0,50.0,20.0,40.0,30.0,18.0,21.0,12.0,21.0,30.0,12.0,24.0,21.0,42.0,24.0,42.0,60.0,24.0,48.0,60.0,36.0,35.0,56.0,49.0,70.0,28.0,56.0,70.0,42.0,35.0,50.0,40.0,30.0,16.0,28.0,56.0,80.0,48.0,70.0,28.0,56.0,70.0,42.0,40.0,80.0,100.0,60.0,32.0,28.0,24.0,80.0,48.0,60.0
6,9,8,7,6,8,9,4,4,12,5,4,1,10,3,8,5.351513523195415,3.4988357513881425,5.118395128067347,4.638366469639979,6.4869245925129855,6.8814257567615975,4.0176428443489165,3.0457639262045495,8.342915994984775,7.926831452624037,8.290883037793302,5.179831631739209,7.5128962923159595,7.012090274046212,3.6831452624037255,7.782375067168189,59755.0,28.0,35.0,56.0,7.0,70.0,28.0,84.0,28.0,63.0,21.0,56.0,24.0,30.0,6.0,72.0,24.0,18.0,48.0,32.0,40.0,64.0,80.0,32.0,96.0,32.0,72.0,64.0,20.0,32.0,4.0,16.0,48.0,16.0,36.0,12.0,40.0,5.0,20.0,60.0,20.0,45.0,45.0,40.0,48.0,80.0,32.0,96.0,32.0,72.0,72.0,64.0,24.0,72.0,54.0,48.0,4.0,3.0,40.0,120.0,80.0,48.0,16.0,36.0,36.0,32.0,48.0,108.0,108.0,96.0,36.0,12.0,32.0,81.0,72.0,72.0
3,8,5,6,5,9,11,2,2,5,8,8,6,11,1,8,5.351571594877765,3.498970179994627,5.11838452583505,4.638130205068506,6.487060087758574,6.88161547416495,4.017551714874183,3.046028476761888,8.343153935703413,7.926838004835677,8.290588340646547,5.179546879197636,7.513208560938479,7.0121787409331064,3.6829049879108084,7.782394555386406,59761.0,12.0,48.0,54.0,36.0,66.0,48.0,30.0,12.0,66.0,6.0,48.0,10.0,40.0,30.0,25.0,10.0,5.0,40.0,10.0,40.0,45.0,55.0,40.0,25.0,10.0,55.0,40.0,16.0,18.0,12.0,16.0,10.0,4.0,22.0,2.0,72.0,48.0,64.0,40.0,16.0,88.0,64.0,64.0,27.0,99.0,72.0,45.0,18.0,99.0,72.0,72.0,24.0,15.0,33.0,24.0,12.0,6.0,88.0,55.0,88.0,40.0,16.0,88.0,64.0,64.0,10.0,55.0,40.0,40.0,22.0,2.0,16.0,88.0,88.0,64.0
4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7,5.351361031518625,3.498835959885387,5.118373925501433,4.638162607449857,6.487374641833811,6.881357449856734,4.017550143266476,3.0460243553008595,8.343212750716333,7.926934097421204,8.290830945558739,5.17970988538682,7.513252148997134,7.011909025787966,3.682664756446991,7.782324498567335,59764.0,15.0,30.0,12.0,9.0,27.0,27.0,33.0,21.0,24.0,3.0,21.0,10.0,20.0,6.0,22.0,14.0,2.0,14.0,25.0,50.0,20.0,45.0,45.0,55.0,35.0,40.0,35.0,50.0,20.0,15.0,45.0,55.0,35.0,40.0,5.0,40.0,30.0,90.0,110.0,70.0,80.0,40.0,70.0,16.0,36.0,36.0,44.0,28.0,32.0,16.0,28.0,36.0,44.0,32.0,28.0,21.0,3.0,81.0,99.0,63.0,99.0,63.0,72.0,36.0,63.0,77.0,88.0,44.0,77.0,56.0,7.0,49.0,32.0,56.0,28.0
7,10,9,8,9,9,7,4,6,10,5,6,2,8,5,10,5.351598173515982,3.4993284985226967,5.1187214611872145,4.638105470498702,6.487241471931238,6.881547139403707,4.017817172531113,3.0459307010475425,8.343182021667115,7.926761572208792,8.290983973498076,5.179783328856657,7.513206195720297,7.012176560121766,3.6827827021219446,7.782523054884054,59772.0,32.0,40.0,72.0,16.0,64.0,48.0,80.0,48.0,56.0,40.0,80.0,36.0,45.0,18.0,90.0,54.0,45.0,90.0,36.0,45.0,81.0,72.0,54.0,90.0,54.0,63.0,90.0,20.0,36.0,8.0,24.0,40.0,24.0,28.0,20.0,45.0,10.0,30.0,50.0,30.0,35.0,50.0,50.0,63.0,72.0,54.0,90.0,54.0,63.0,90.0,90.0,42.0,70.0,49.0,70.0,12.0,10.0,48.0,80.0,80.0,60.0,36.0,42.0,60.0,60.0,60.0,70.0,100.0,100.0,42.0,30.0,60.0,70.0,70.0,100.0
4,4,6,7,1,8,8,4,3,6,14,8,3,9,0,8,5.3517457475380485,3.499104744852283,5.118800358102059,4.638048343777977,6.4879140555058195,6.8816472694718,4.0178155774395705,3.045926589077887,8.343240823634735,7.926768128916741,8.290778871978514,5.17958818263205,7.513249776186213,7.011906893464637,3.6824529991047448,7.782542524619516,59779.0,28.0,98.0,56.0,21.0,63.0,56.0,42.0,21.0,56.0,0.0,56.0,4.0,14.0,3.0,6.0,3.0,0.0,8.0,24.0,84.0,48.0,54.0,48.0,36.0,18.0,48.0,48.0,56.0,32.0,12.0,32.0,24.0,12.0,32.0,0.0,112.0,42.0,112.0,84.0,42.0,112.0,56.0,112.0,32.0,72.0,64.0,48.0,24.0,64.0,32.0,64.0,32.0,24.0,32.0,32.0,9.0,0.0,72.0,54.0,72.0,48.0,24.0,64.0,32.0,64.0,18.0,48.0,24.0,48.0,24.0,0.0,24.0,32.0,64.0,32.0
2,4,3,4,3,8,8,6,3,8,6,9,2,9,4,9,5.351624742637186,3.4990600662429503,5.11861068838958,4.638170262286277,6.487870378659028,6.881747381613105,4.017634947632262,3.045832960343747,8.343299615074747,7.9268642019514814,8.290752842180646,5.179393071345448,7.5132933488497,7.0116372750872795,3.6824814251186107,7.782651508369886,59783.0,24.0,24.0,32.0,8.0,36.0,36.0,32.0,12.0,32.0,16.0,36.0,18.0,18.0,6.0,24.0,9.0,12.0,27.0,18.0,18.0,24.0,27.0,27.0,24.0,9.0,24.0,27.0,36.0,48.0,12.0,54.0,48.0,18.0,48.0,24.0,48.0,12.0,54.0,48.0,18.0,48.0,24.0,54.0,16.0,72.0,72.0,64.0,24.0,64.0,32.0,72.0,18.0,16.0,16.0,18.0,6.0,8.0,81.0,72.0,81.0,72.0,27.0,72.0,36.0,81.0,24.0,64.0,32.0,72.0,24.0,12.0,27.0,32.0,72.0,36.0
4,8,5,6,3,6,13,8,4,7,2,9,3,7,6,10,5.351682778374507,3.499015395631937,5.118600071607591,4.638471177944862,6.487468671679198,6.881668456856427,4.017633369137129,3.045828857858933,8.343179377013964,7.926960257787325,8.2906373075546,5.179287504475474,7.513784461152882,7.011725742928751,3.682688865019692,7.782849982098102,59789.0,48.0,12.0,36.0,18.0,42.0,54.0,42.0,24.0,78.0,36.0,60.0,24.0,6.0,9.0,21.0,12.0,18.0,30.0,40.0,10.0,30.0,35.0,45.0,35.0,20.0,65.0,50.0,16.0,48.0,24.0,72.0,56.0,32.0,104.0,48.0,12.0,6.0,18.0,14.0,8.0,26.0,16.0,20.0,24.0,42.0,54.0,42.0,24.0,78.0,48.0,60.0,36.0,28.0,52.0,40.0,12.0,18.0,63.0,49.0,70.0,63.0,36.0,117.0,72.0,90.0,28.0,91.0,56.0,70.0,52.0,24.0,40.0,104.0,130.0,80.0
5,9,6,7,6,6,10,6,5,8,5,8,3,10,8,10,5.3518303052000356,3.499239237447418,5.1186789582028105,4.638593036785107,6.487335541036427,6.881589546227513,4.017721292401324,3.045824756108476,8.343327664906472,7.926966794952117,8.29061129508637,5.179271457979056,7.514006981115188,7.01190369641099,3.683075270741967,7.783048420298935,59796.0,42.0,35.0,42.0,21.0,70.0,56.0,56.0,35.0,70.0,56.0,70.0,36.0,30.0,18.0,48.0,30.0,48.0,60.0,36.0,30.0,36.0,60.0,48.0,48.0,30.0,60.0,60.0,30.0,36.0,18.0,48.0,48.0,30.0,60.0,48.0,30.0,15.0,40.0,40.0,25.0,50.0,45.0,50.0,30.0,60.0,48.0,48.0,30.0,60.0,54.0,60.0,40.0,40.0,50.0,50.0,15.0,24.0,80.0,80.0,100.0,64.0,40.0,80.0,72.0,80.0,40.0,80.0,72.0,80.0,50.0,40.0,50.0,90.0,100.0,90.0
6,10,9,8,5,10,8,3,6,10,2,4,5,9,1,7,5.3520672990871665,3.4993735457311614,5.119026311079291,4.638446393413281,6.486933953821371,6.881868623590478,4.017898693395382,3.045999642026132,8.343386432790407,7.9266153570789335,8.290764274207984,5.179344907821729,7.514050474315375,7.012171111508859,3.6828351530338286,7.782978342580992,59804.0,24.0,16.0,80.0,40.0,72.0,32.0,80.0,48.0,64.0,8.0,56.0,15.0,10.0,25.0,50.0,30.0,5.0,35.0,27.0,18.0,90.0,81.0,36.0,90.0,54.0,72.0,63.0,6.0,30.0,15.0,12.0,30.0,18.0,24.0,3.0,20.0,10.0,8.0,20.0,12.0,16.0,20.0,14.0,60.0,90.0,40.0,100.0,60.0,80.0,100.0,70.0,24.0,60.0,48.0,42.0,30.0,5.0,36.0,90.0,63.0,40.0,24.0,32.0,40.0,28.0,60.0,80.0,100.0,70.0,48.0,6.0,42.0,80.0,56.0,70.0
